,content,city,date,id,n_repost,n_comment,n_like,influency
27384,有好多好多的话想说 却说不出那种落寞 //@小阿葱的混蛋:一切顺利[爱慕]//@阿葱的六组:#李宇春[超话]# #2024李宇春周末愉快演唱会# #2024李宇春广州演唱会# 开工大吉 祝大家抢票顺利！！姐姐广州见！！[抱一抱]@李宇春,河源市,2024-02-29,葱蛋N加3,0,0,0.0,0.0
5119,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YaC6kU ​​",河源市,2024-02-18,Emma_WWWW,0,0,0.0,0.0
437,#2024广东省高质量发展大会# http://t.cn/A6YatZOJ ​​,河源市,2024-02-18,时光早已搁浅1990,0,0,0.0,0.0
29003,"#开票#  ​3月23日，角斗之王
​《中摔之路：龙腾》 
地点：​​广州 东站 L2羽毛球馆

#摔角##角斗之王##舞台剧##现场live##中摔之路##龙腾##娱乐##娱乐评论大赏# ​​",河源市,2024-02-29,摔角手鹏威,0,0,0.0,0.0
363,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YajNzf ​​,河源市,2024-02-18,用户7900184768,0,0,0.0,0.0
32185,广东新春第一会，为什么聚焦这个主题？ http://t.cn/A6YHGCkP ​​,河源市,2024-02-29,用户6234520136,0,0,0.0,0.0
290,微博@QQ浏览器 http://t.cn/A6YavCcf ​​,河源市,2024-02-18,蒋文方666,0,0,0.0,0.0
31722,隔空投送 我对你的心动 怦怦 怦怦 //@小阿葱的混蛋:一切顺利[爱慕]//@阿葱的六组:#李宇春[超话]# #2024李宇春周末愉快演唱会# #2024李宇春广州演唱会# 开工大吉 祝大家抢票顺利！！姐姐广州见！！[抱一抱]@李宇春,河源市,2024-02-29,葱蛋N加3,0,0,0.0,0.0
1077,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YaMMdT ​​,河源市,2024-02-18,睡晕过的熊1,0,0,0.0,0.0
639,广东新春第一会，为什么聚焦这个主题？ http://t.cn/A6YaPanv ​​,河源市,2024-02-18,是黁黁不是磨磨,0,0,0.0,0.0
640,广东新春第一会，为什么聚焦这个主题？ http://t.cn/A6YavA3r ​​,河源市,2024-02-18,勇敢的小牛牛呀,0,0,0.0,0.0
671,#开年第一弹智造业强省# http://t.cn/A6YanYYy ​​,河源市,2024-02-18,小人儿8512,0,0,0.0,0.0
721,『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,河源市,2024-02-18,蕉芭12,0,0,0.0,0.0
722,2024广东省高质量发展大会@QQ浏览器 http://t.cn/A6Y6mFs2 ​​,河源市,2024-02-18,稳字当头88,0,0,0.0,0.0
739,微博@QQ浏览器 http://t.cn/A6YavCcf ​​,河源市,2024-02-18,用户7503044381,0,0,0.0,0.0
756,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6Ya08Wv ​​,河源市,2024-02-18,叫我王大柱啊,0,0,0.0,0.0
791,#读懂高质量发展就读懂了新广东# 等『2024广东省高质量发展大会』http://t.cn/A6YXdMEg ​​,河源市,2024-02-18,勇敢的小牛牛呀,0,0,0.0,0.0
811,#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东# 新春第一会！广东省高质量发展大会18日召开_南方+_南方plushttp://t.cn/A6Y6E6Mx http://t.cn/A6Y6E6Mx ​​,河源市,2024-02-18,no_ontt,0,0,0.0,0.0
597,<metacharset http://t.cn/A6YaPqla,河源市,2024-02-18,唧唧糯唧唧,0,0,0.0,0.0
7754,广东“新春第一会”开幕！聚焦产业与科技互促双强 #高质量发展广东站c位##2024广东省高质量发展大会# http://t.cn/A6YSyLlO ​​,河源市,2024-02-19,清蒸者,0,0,0.0,0.0
7704,南财论道·大V聊会丨黄汉城：希望以广东省高质量发展大会为起点，我们能真正地告别冬天迎来春天 http://t.cn/A6YoAsAe ​​,河源市,2024-02-19,干哈nie,0,0,0.0,0.0
7675,#2024广东省高质量发展大会# http://t.cn/A6YadYKt ​​,河源市,2024-02-19,楼底落,0,0,0.0,0.0
7646,分享视频 http://t.cn/A6YSKvJk ​​,河源市,2024-02-19,其实我就是fyy,0,0,0.0,0.0
7644,#高质量发展广东站c位##2024高质量发展大会# 新春第一会，传递了什么信号 http://t.cn/A6YSJMWT ​​,河源市,2024-02-19,Mavic_,0,0,0.0,0.0
7642,#高质量发展广东站c位##2024高质量发展大会##读懂高质量发展就读懂了新广东# 特别时刻广东出手了！这场“新春第一会”，释放强烈信号 http://t.cn/A6YSJ6uZ ​​,河源市,2024-02-19,Mavic_,0,0,0.0,0.0
7641,分享视频 http://t.cn/A6YS2iXn ​​,河源市,2024-02-19,cxs183,0,0,0.0,0.0
7626,#广东高质量发展大会 黄坤明：奋力建设靠创新进靠创新强靠创新胜的现代化新广东！ http://t.cn/A6YSbODq ​​,河源市,2024-02-19,Dxy-莹_VLG,0,0,0.0,0.0
7893,分享视频 http://t.cn/A6YSKGgK ​​,河源市,2024-02-19,其实我就是fyy,0,0,0.0,0.0
7872,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） #高质量发展广东站c位##2024广东省高质量发展大会# http://t.cn/A6YSywob ​​,河源市,2024-02-19,清蒸者,0,0,0.0,0.0
7860,#开年第一弹智造业强省# http://t.cn/A6Yo500w ​​,河源市,2024-02-19,WB_12,0,0,0.0,0.0
7811,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YarjHr ​​,河源市,2024-02-19,麦麦2222222,0,0,0.0,0.0
22454,分享视频     ​​  河源·鸿大城,河源市,2024-02-28,Zndhs,0,0,0.0,0.0
9465,分享视频 http://t.cn/A6Yo32gU ​​,河源市,2024-02-20,用户7904522180,0,0,0.0,0.0
16068,#小明星主持艺术团##随手拍#   ​​  河源,河源市,2024-02-27,小明星主持艺术团,0,0,0.0,0.0
916,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！@小米浏览器 | http://t.cn/A6YaMZxz👍👍 ​​",河源市,2024-02-18,用户7799770839,0,0,0.0,0.0
16732,广东D2  B  国家最高科学技术奖设立于2000年，并当年首次颁发国家最高科学奖，著名数学家吴文俊和杂交水稻之父袁隆平首次获得此奖，王选是在2002年获得2001年度国家最高科学技术奖,河源市,2024-02-27,honqxuan,0,0,0.0,0.0
1205,"我分享了【#开年第一弹智造业强省#】, 快来看吧！ | http://t.cn/A6YaJMSL ​​",河源市,2024-02-18,一枚大铜钱,0,0,0.0,0.0
16741,"久违了，胃炎[融化]
昨晚的快乐，换来几天的难熬，咱就是说，喝酒烧烤适量吧 ​​",河源市,2024-02-27,我就喝两杯,0,0,0.0,0.0
1213,2024广东省高质量发展大会http://t.cn/A6Y6EP6R ​​,河源市,2024-02-18,缌缌吖,0,0,0.0,0.0
419,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！@小米浏览器 | http://t.cn/A6YXrGJE#高质量发展广东站c位# ​​",河源市,2024-02-18,用户7887232020,0,0,0.0,0.0
1283,微博@QQ浏览器 http://t.cn/A6YaPbWB ​​,河源市,2024-02-18,LMQ871452,0,0,0.0,0.0
9647,#2024广东省高质量发展大会# http://t.cn/A6YoHtw1 ​​,河源市,2024-02-20,用户7887026256,0,0,0.0,0.0
1364,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6Ya9Pjn ​​,河源市,2024-02-18,WB_12,0,0,0.0,0.0
18218,"#深圳租房[超话]#出租:布吉街 电梯 独立 大单间 带大阳台

采光十足，精装修，拎包入住，月租:💰2080元。

*********** 微信同号 http://t.cn/A6YYg8Hq ​​",河源市,2024-02-28,深圳细威,0,0,0.0,0.0
1408,广东新春第一会，为什么聚焦这个主题？ http://t.cn/A6YXdgnx ​​,河源市,2024-02-18,招广东高速收费员,0,0,0.0,0.0
18518,"今天很漂亮 所以想见你 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 河源·东源 ​​",河源市,2024-02-28,Aa嘉嘉想睡觉,0,0,0.0,0.0
1491,"我分享了【  <metacharset】, 快来看吧！ | http://t.cn/A6YafYxt ​​",河源市,2024-02-18,一枚大铜钱,0,0,0.0,0.0
19779,"#深圳租房[超话]#5号线 民治站

梅花山庄 复式loft、带院子 租金:4280💰、🅿️方便

*********** 微信同号   ​​",河源市,2024-02-28,深圳细威,0,0,0.0,0.0
2325,#开年第一弹智造业强省# 南方宏论：“拼”出一个更好的广东——写在2024年全省高质量发展大会 http://t.cn/A6Ya9uIf ​​,河源市,2024-02-18,熙花倪,0,0,0.0,0.0
19810,学用土味情话 治疗所有想念 //@小阿葱的混蛋:一切顺利[爱慕]//@阿葱的六组:#李宇春[超话]# #2024李宇春周末愉快演唱会# #2024李宇春广州演唱会# 开工大吉 祝大家抢票顺利！！姐姐广州见！！[抱一抱]@李宇春,河源市,2024-02-28,葱蛋N加3,0,0,0.0,0.0
2438,微博 http://t.cn/A6YXsdaI ​​,河源市,2024-02-18,木宁宁哇,0,0,0.0,0.0
20435,期待重逢的那天 //@小阿葱的混蛋:一切顺利[爱慕]//@阿葱的六组:#李宇春[超话]# #2024李宇春周末愉快演唱会# #2024李宇春广州演唱会# 开工大吉 祝大家抢票顺利！！姐姐广州见！！[抱一抱]@李宇春,河源市,2024-02-28,葱蛋N加3,0,0,0.0,0.0
2448,2024广东省高质量发展大会 #高质量发展广东站C位# http://t.cn/A6Y6EP6R,河源市,2024-02-18,黄友友最美腻,0,0,0.0,0.0
20454,//@天道玄通:蒙冤者控告无门、伸冤无路，叫天天不应，叫地地不灵。从广东河源市连平县的唐建萍伸冤不成自己反被判刑的案件中，你就可以看到弱势百姓的维权是多么的艰难，多么的无助！祈望最高检启动审判监督程序，再审此案，澄清事实，还原真相，给受害者一个公道，维护政府的公信力和社会的公平正义！,河源市,2024-02-28,天道玄通,0,0,0.0,0.0
2476,2月18日，广东“新春第一会”——全省高质量发展大会在深圳召开。中国科学院院士 深圳湾实验室主任颜宁在会上发言。#颜宁说来到广东才知道春节何以为“春” #广东省高质量发展大会 #聚焦高质量发展 http://t.cn/A6YaVfDZ ​​,河源市,2024-02-18,WB_12,0,0,0.0,0.0
20605,"#时空中的绘旅人交易[超话]# 
1288新年礼盒 叶瑄/罗夏/司岚 110r 包非偏
抽奖有一个全员吧唧会塞你推 走🐟 可以让我速出了吗啊啊啊啊 ​​",河源市,2024-02-28,绵眠眠枝,0,0,0.0,0.0
2478,#2024广东省高质量发展大会# http://t.cn/A6YafWJw ​​,河源市,2024-02-18,小人儿8512,0,0,0.0,0.0
20695,"#视觉思维笔记##视觉思维##小明星主持艺术团##少儿口才与主持##小主持口才课程##少儿口才与主持# 
小明星视觉思维口才
素材积累（15）  ​​​  ​​​ <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 河源 ​​",河源市,2024-02-28,小明星主持艺术团,0,0,0.0,0.0
2485,#高质量发展广东站c位# 新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YXszUr ​​,河源市,2024-02-18,醋溜肥肠粉面鱼,0,0,0.0,0.0
20996,哈哈哈哈哈哈哈哈哈哈哈哈//@枸杞今天离职了么:“两个人加起来一个月几千块 还君臣 家族”哈哈哈哈哈哈啊哈哈哈,河源市,2024-02-28,美艳绝伦的秃鹰,0,0,0.0,0.0
2494,微博 http://t.cn/A6YavBOd ​​,河源市,2024-02-18,用户7888981731,0,0,0.0,0.0
21060,"#广东人将反复经历速热速冷#
广东你真的够了[允悲] ​​",河源市,2024-02-28,卤蛋想吃烤冷面,0,0,0.0,0.0
2281,"我分享了【广东“新春第一会”开幕！聚焦产业与科技互促双强】, 快来看吧！ | http://t.cn/A6YaJipb ​​",河源市,2024-02-18,一枚大铜钱,0,0,0.0,0.0
2291,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YaiG5n ​​,河源市,2024-02-18,感冒灵丶颗粒,0,0,0.0,0.0
2309,#开年第一弹智造业强省# http://t.cn/A6Ya8W8l ​​,河源市,2024-02-18,小木口盖,0,0,0.0,0.0
2323,"我分享了【#开工第一天精神状态话题##2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6YaP0cH ​​",河源市,2024-02-18,用户6941236002,0,0,0.0,0.0
32183,新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YHGCjs ​​,河源市,2024-02-29,用户6234520136,0,0,0.0,0.0
25851,D3  C 1687年牛顿发现万有引力， 任何物体之间都有相互吸引力，这个力 的大小与各个物体的质量成正比例，而 与它们之间的距离的平方成反比。万有 引力定律是物体间相互作用的一条定 律，并非“物质构成”。,河源市,2024-02-28,年糕是年年有米,0,0,0.0,0.0
27361,"#桃花酿🌸
​
​古有梨花带雨愁，
​今夕玉堂春满楼。
​晨露作风花作雨，<img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 河源·连平 
​且酿雨露桃花酒。 ​​",河源市,2024-02-29,老人斑竹,0,0,0.0,0.0
456,#2024广东省高质量发展大会# http://t.cn/A6Yai8PV ​​,河源市,2024-02-18,用户6329082236,0,0,0.0,0.0
630,<metacharset http://t.cn/A6Ya9hQU ​​,河源市,2024-02-18,熙花倪,0,0,0.0,0.0
4912,新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YaAIT2 ​​,河源市,2024-02-18,夕惕若厉趋无咎,0,0,0.0,0.0
4880,#高质量发展广东站C位『2024广东省高质量发展大会』http://t.cn/A6YXdMEg ​​,河源市,2024-02-18,用户5465729135,0,0,0.0,0.0
4860,"#高质量发展广东站C位#、#读懂高质量发展就读懂了新广东#
新春第一会！广东省高质量发展大会18日召开_南方+_南方plushttp://t.cn/A6Y6E6Mx http://t.cn/A6Y6E6Mx ​​",河源市,2024-02-18,用户7881961062,0,0,0.0,0.0
4816,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YaNGKY ​​,河源市,2024-02-18,__yant,0,0,0.0,0.0
4791,#2024广东这么干##高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省##开工第一天精神状态#  开工大吉！高质量发展看广东[鲜花] ​​,河源市,2024-02-18,EndlessStory_,0,0,0.0,0.0
9543,"我分享了【#开年第一弹智造业强省#】, 快来看吧！ | http://t.cn/A6YKqcLY",河源市,2024-02-20,麻雀不吃甲壳虫,0,0,0.0,0.0
9603,"我分享了【广东“新春第一会”开幕！聚焦产业与科技互促双强】, 快来看吧！ | http://t.cn/A6YKqVHa ​​",河源市,2024-02-20,麻雀不吃甲壳虫,0,0,0.0,0.0
10184,#2024高质量发展大会##高质量发展广东站c位#  超万人实时热议的这场大会，热辣滚烫！ http://t.cn/A6YKbPfj,河源市,2024-02-20,Mavic_,0,0,0.0,0.0
9667,2023年度县域经济高质量发展情况汇报#全区县域经济发展大会##颜宁亮相广东高质量发展大会##材料汇编# ​​,河源市,2024-02-20,公文写作,0,0,0.0,0.0
9694,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoEBNd ​​,河源市,2024-02-20,奋斗中的赵赵,0,0,0.0,0.0
9884,"我分享了【#开年第一弹智造业强省#】, 快来看吧！ | http://t.cn/A6YKq5cO",河源市,2024-02-20,麻雀不吃甲壳虫,0,0,0.0,0.0
10022,"我分享了【#开年第一弹智造业强省#】, 快来看吧！ | http://t.cn/A6YKqVGU ​​",河源市,2024-02-20,麻雀不吃甲壳虫,0,0,0.0,0.0
10106,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoN8Pk ​​,河源市,2024-02-20,慧Irene,0,0,0.0,0.0
10154,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YojslN ​​,河源市,2024-02-20,大型犬科咿呀,0,0,0.0,0.0
1930,黄坤明同志在广东省高质量发展大会上的讲话实录（2024）http://t.cn/A6YatsVO http://t.cn/A6YatsVO ​​,河源市,2024-02-18,Fan利芳,0,0,0.0,0.0
4873,2024广东省高质量发展大会  #高质量发展广东站C位#、#读懂高质量发展就读懂了新广东# http://t.cn/A6YXdMEg ​​,河源市,2024-02-18,冥仔start,0,0,0.0,0.0
4846,#2024广东省高质量发展大会# http://t.cn/A6YaVs3N ​​,河源市,2024-02-18,到饭点了by,0,0,0.0,0.0
4813,#2024广东省高质量发展大会# http://t.cn/A6YaVm8B,河源市,2024-02-18,laughing映68,0,0,0.0,0.0
4763,#2024广东省高质量发展大会# http://t.cn/A6YafTMf ​​,河源市,2024-02-18,周娜娜1993,0,0,0.0,0.0
2628,#开年第一弹智造业强省# http://t.cn/A6Ya9H4O,河源市,2024-02-18,WB_12,0,0,0.0,0.0
2586,新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YXdsDW ​​,河源市,2024-02-18,招广东高速收费员,0,0,0.0,0.0
7090,分享视频 http://t.cn/A6YSAR23 ​​,河源市,2024-02-19,cxs183,0,0,0.0,0.0
3858,《#2024广东省高质量发展大会#》有事搜一搜，没事看一看http://t.cn/A6YaWl1o ​​,河源市,2024-02-18,蔬畅,0,0,0.0,0.0
3430,<metacharset http://t.cn/A6Yah37F ​​,河源市,2024-02-18,__yant,0,0,0.0,0.0
7288,分享视频 http://t.cn/A6YSJmGp ​​,河源市,2024-02-19,WIllow558,0,0,0.0,0.0
6125,新春第一会！广东省高质量发展大会18日召开_南方+_南方plus@QQ浏览器 http://t.cn/A6Y6moiI#高质量发展广东站C位#读懂高质量发展就读懂了新广东#开年第一弹智造业强省 ​​,河源市,2024-02-18,蒋文方666,0,0,0.0,0.0
6616,来自【wangping.mofangdata.cn】的分享 http://t.cn/A6YaHy4s#开工第一天精神状态话题,河源市,2024-02-18,zijin-伟,0,0,0.0,0.0
6623,"我分享了【新春第一会！广东省高质量发展大会18日召开】, 快来看吧！ | http://t.cn/A6YXkJ3h ​​",河源市,2024-02-18,一枚大铜钱,0,0,0.0,0.0
6660,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YailJT ​​,河源市,2024-02-18,小C仔188,0,0,0.0,0.0
6741,【【直播|#2024广东省高质量发展大会#】2月18日上午9：30，广东省委、省政府在深圳召开全省高质量发展大会。敬请关注！http://t.cn/A6YXrpoQhttp://t.cn/A6YXrpoC​​​】https://weibo.com/1893278624/5002691752757100?sourceType=weixin&from=10E2195060&wm=9006_2001&featurecode=newtitle&s_channel=4&s_trans=6277677095_5002691752757100,河源市,2024-02-18,S西红柿炒鸡蛋Y,0,0,0.0,0.0
6750,《#2024广东省高质量发展大会#》有事搜一搜，没事看一看http://t.cn/A6YaVOkA ​​,河源市,2024-02-18,遇见阳光风清丽景,0,0,0.0,0.0
6762,微博@QQ浏览器 http://t.cn/A6YaPbWB ​​,河源市,2024-02-18,LMQ871452,0,0,0.0,0.0
6763,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！ | http://t.cn/A6Ya7ns5 ​​",河源市,2024-02-18,紫薯仔zzz,0,0,0.0,0.0
879,<metacharset http://t.cn/A6YaPcKe ​​,河源市,2024-02-18,龍龖龘___,0,0,0.0,0.0
877,"我分享了【黄坤明同志在广东省高质量发展大会上的讲话实录（2024）】, 快来看吧！@小米浏览器 | http://t.cn/A6YaIk4m厉害了 ​​",河源市,2024-02-18,用户7799770839,0,0,0.0,0.0
8326,#广东高质量发展大会 黄坤明：让各类人才在成果转移转化中获得应有收益 http://t.cn/A6YSRYkx ​​,河源市,2024-02-19,WB_12,0,0,0.0,0.0
6886,【华为浏览器】新春第一会！广东省高质量发展大会18日召开 http://t.cn/A6YaPgEK ​​,河源市,2024-02-18,用户7887668324,0,0,0.0,0.0
6989,『新春第一会！广东省高质量发展大会18日召开_南方+_南方plus』http://t.cn/A6Y6E6Mx ​​,河源市,2024-02-18,过气可乐再加油,0,0,0.0,0.0
7093,广东活跃跃的人气蓬勃朝气兴旺财气 http://t.cn/A6YStz4g ​​,河源市,2024-02-19,WIllow558,0,0,0.0,0.0
7613,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6Ya3AqN ​​,河源市,2024-02-19,用户7887521667,0,0,0.0,0.0
5810,#高质量发展广东站C位#2024广东省高质量发展大会http://t.cn/A6YXdMEg http://t.cn/A6YXdMEg ​​,河源市,2024-02-18,伍之帝,0,0,0.0,0.0
5548,广东新春第一会，为什么聚焦这个主题？ http://t.cn/A6YX1Jf9 ​​,河源市,2024-02-18,用户7887650298,0,0,0.0,0.0
5591,#2024广东省高质量发展大会# http://t.cn/A6YaE9hg ​​,河源市,2024-02-18,陌上来鸿,0,0,0.0,0.0
5597,今天（2月18日），甲辰龙年春节假期后首个工作日，广东省委、省政府在深圳召开全省高质量发展大会，吹响扎实推进高质量发展的冲锋号。河源怎么干？市委书记何国森表示，河源着力打造“三大样板”，加快实现绿色崛起。#广东省高质量发展大会 #聚焦高质量发展 http://t.cn/A6Ya6zt8 ​​,河源市,2024-02-18,Dxy-莹_VLG,0,0,0.0,0.0
5641,"我分享了【广东新春第一会，为什么聚焦这个主题？】, 快来看吧！ | http://t.cn/A6YXkMhC ​​",河源市,2024-02-18,一枚大铜钱,0,0,0.0,0.0
5725,#2024广东这么干##高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省##开工第一天精神状态#  开工大吉！高质量发展看广东[鲜花] ​​,河源市,2024-02-18,EndlessStory_,0,0,0.0,0.0
