,content,city,date,id,n_repost,n_comment,n_like,influency
13710,#檀健次白晓宇# ｜#‍檀健次被我弄丢的你# 嗯，说得都挺在理的，哈哈哈哈哈哈哈😁😁😁@MIC檀健次JC-T ​​,惠州市,2024-02-26,檀跳鱼JC_JC,0,4,0.0,4.0
12747,今天出了考研成绩 出乎意料的分数 我是一个很不坚定的人 感觉我的毅力都在高考复读那年用光了 所以在经过了四年非常舒服的大学生涯之后 我丧失了考试的所有斗志 报名考研是因为我不想实习 不想工作 选的学校也是过了国家线就能上复试的  我想用这个借口来逃避现实 所以考研我并没有用心 三天打渔两天晒网是比较努力的状态了 在考研期间  九月份才开始复习  十一二月是完全放弃的状态 我没有背过专业课  专业课的书一遍都没过完  单词只背了一半 我对于出分数这件事情完全没有想法  打从心眼里觉得自己考不上 但是成绩出来居然过了去年的国家线 这无疑是给我自己重重的一记巴掌  我开始痛恨自己不坚持 痛恨自己摇摆不定 痛恨自己不想考还是硬着头皮考  痛恨自己当初为什么不再努力一点  考试之前我就有做过这个设想 果然最怕什么就来什么  当初我就想好了就算这样也不后悔 但是到真的遇到了这种情况还是会后悔  现在依旧在实习 不知道要不要去准备复试 但是又问学姐要了资料 不知道自己到底要干嘛 如果过了今年的国家线 那就去复试 就当旅游了 不过的话也算是对自己的一个交代吧,惠州市,2024-02-26,不许送花给我,0,4,0.0,4.0
14528,小米14Ultra这个手感比上一代好多了啊，长焦微距也补全了，手柄可以当充电宝，有什么不换的理由呢，你说是吧13Ultra？？？ 以及这个蓝色有点难拍出来啊，怎么调都不是很像,惠州市,2024-02-27,DEEEMINI,0,4,0.0,4.0
27868,"#广东选调# 面试守擂失败，成功被人翻下去了。
好运气终于终于耗尽了。
也承认自己确实没有好好准备面试有懈怠心理。
不知道怎么面对大家一直以来的期望。
是该好好回去准备我的破研究生了。 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州 ​​",惠州市,2024-02-29,LuckJackynee,0,4,0.0,4.0
11708,"短暂的假期结束啦！很喜欢这里的朋友们还有好多好吃的[泪]舍不得但是下次再见啦～ <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州·惠阳站 ​​",惠州市,2024-02-25,可爱loopy小宝宝大人公主殿下,0,4,0.0,4.0
7319,昨天召开的广东高质量发展大会透露，广东常驻人口1.27亿，日常在广东生活的人口1.5亿，也就是意味着，全国每9.4个人就有一个在广东。 ​​,惠州市,2024-02-19,锄草老汉,0,4,0.0,4.0
11093,"晴天 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州 ​​",惠州市,2024-02-24,魔粒少女iceice,0,3,0.0,3.0
17777,"茶香伴随，心境宁静，上午就让一瓶淳茶舍冷萃茶充满温暖与安宁！

#广东太古爽动南粤# ​​",惠州市,2024-02-27,广东太古可口可乐,1,2,0.0,3.0
27772,一张夹带私货的感谢卡和最近的快乐～ ​​,惠州市,2024-02-29,果蝈果er,0,3,0.0,3.0
15638,"《全员加速中》
2月28日珠海
飞行嘉宾：王鹤棣
内部安排
#王鹤棣录制全员加速中##全员加速中广东录制##全员加速中广东路透# ​​",惠州市,2024-02-27,一艺娱乐,0,2,0.0,2.0
20477,"新晋骑士 <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州 ​​",惠州市,2024-02-28,korokuz,0,2,0.0,2.0
26312,外面的妖风刮到就坐个电梯下楼扔个垃圾这件事哄了自己一个小时才下来，广东你的天气真的好癫 ​​,惠州市,2024-02-29,糊子爱吃芋圆和柚子,0,2,0.0,2.0
14296,魅友大会，当然少不了魅男神杨杨，追求。。。追求源于热爱#魅族##无魅友不魅族[超话]##魅族2024新品发布会##魅族21# #魅族21pro#    惠州·MEIZU魅族手机专卖店,惠州市,2024-02-26,唯魅科技,0,2,0.0,2.0
11161,"感谢熟客的关顾，从龙华过来我店❤️ <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州·博罗县龙溪璨泽眼镜 ​​",惠州市,2024-02-24,梁彩燕燕,0,1,0.0,1.0
5422,<metacharset http://t.cn/A6YaZg1A ​​,惠州市,2024-02-18,Longestway修远,0,1,0.0,1.0
14334,http://t.cn/A6c2IAb2 今天一个人单挑某粉丝的黑粉！痛苦！ ​​,惠州市,2024-02-26,huangjian5653,0,1,0.0,1.0
3554,【【直播|#2024广东省高质量发展大会#】2月18日上午9：30，广东省委、省政府在深圳召开全省高质量发展大会。敬请关注！http://t.cn/A6YXrpoQhttp://t.cn/A6YXrpoC​​​】https://weibo.com/1893278624/5002691752757100?sourceType=weixin&from=10E2195060&wm=9006_2001&featurecode=newtitle&s_channel=4&s_trans=6277677095_5002691752757100,惠州市,2024-02-18,S西红柿炒鸡蛋Y,0,1,0.0,1.0
11824,"来凑个热闹[哆啦A梦花心] <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州·惠州西湖 ​​",惠州市,2024-02-25,Serendipit嗯哼,0,1,0.0,1.0
11061,"刚看完2024年央视元宵晚会，全程看完，好久没在电视前坐二个多小时了，节目好看，歌好听，也有搞笑的部分，我的评分是“十分满意”。
反观2024年央视春晚，年轻人觉得不好看，长辈也觉得不好看。小品不好笑，歌也不好听，除了西安那个背诗让我个人有点感动外，其他都觉得没意思，前半段各位亲人还稍微看看电视，但也没认真看，玩手机多，后半段基本上楼睡觉了。大家累了一整年，过年就是围在一起看春晚，真怀念以前的春晚，小品相声都搞笑，歌也好听，一大家人看的乐呵呵的笑不拢嘴，不像现在春晚，上去唱的啥呀，演的啥呀，不搞笑才是最搞笑的，那些让人十分满意的春晚还能回来吗？是导演不行，选品不行，还是创作不行？#春晚[超话]##元宵节##元宵节快乐##春晚# <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州",惠州市,2024-02-24,在下朱某,0,1,0.0,1.0
12087,"Fly me home ✈️ <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 广州·广州白云国际机场 ​​",惠州市,2024-02-25,是镇海神兽啊,0,1,0.0,1.0
12698,不是 广东怎么这么冷啊[揣手][揣手][揣手] ​​,惠州市,2024-02-26,Yikosmos,0,1,0.0,1.0
2473,#2024广东省高质量发展大会# http://t.cn/A6YaZBfU ​​,惠州市,2024-02-18,Longestway修远,0,1,0.0,1.0
11592,度假就是阴天也很快乐的 ​​,惠州市,2024-02-25,琭皞应,0,1,0.0,1.0
9550,#开年第一弹智造业强省# http://t.cn/A6YK5ZG2 ​​,惠州市,2024-02-20,Tonmye,0,0,0.0,0.0
9670,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoEmeO ​​,惠州市,2024-02-20,用户7894893675,0,0,0.0,0.0
9948,#2024广东省高质量发展大会# http://t.cn/A6YoTa60,惠州市,2024-02-20,用户7894780787,0,0,0.0,0.0
9703,"#开工第一天精神状态##高质量发展广东站C位##读懂高质量发展就读懂了新广东##开年第一弹智造业强省#我分享了【超万人实时热议的这场大会，热辣滚烫！】, 快来看吧！@小米浏览器 | http://t.cn/A6YoRwjn ​​",惠州市,2024-02-20,Geek丶1976,0,0,0.0,0.0
11686,惠州：龙门妊娠亲子鉴定流程一览(附2024年亲子鉴定手续) #惠州做亲子鉴定流程##惠州亲子鉴定流程费用# http://t.cn/A6YOGr4v ​​,惠州市,2024-02-25,中检国权基因科技有限公司,0,0,0.0,0.0
26993,"一千八多公里！姐过年回家带的不是护肤品！是安全感
安徽这个天嘴巴可以干的裂开！鼻腔也可以干的发痒
但是！姐的皮肤和底妆必须稳
 #妆点东方# #春日护肤routine#",惠州市,2024-02-29,果戈里小张,0,0,0.0,0.0
13555,@李斯丹妮 (⁎⁍̴̛ᴗ⁍̴̛⁎)@李斯丹妮 (⁎⁍̴̛ᴗ⁍̴̛⁎)//@爱吃芝士的羊咩咩:这也太可爱了吧[亲亲][亲亲][亲亲][亲亲]我要使劲亲[亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲]@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-26,别别别使不得使不得,0,0,0.0,0.0
12955,广州白云区最新胎儿亲子鉴定收费标准(内附2024年最新价格一览) #广州哪个地方可以做亲子鉴定##广州亲子鉴定机构收费标准# http://t.cn/A6YlzSfT ​​,惠州市,2024-02-26,中量国鉴生物科技,0,0,0.0,0.0
8211,#2024广东省高质量发展大会# http://t.cn/A6YScJ3i ​​,惠州市,2024-02-19,用户6258538928,0,0,0.0,0.0
30499,"过年前后行程：惠州—潮州—揭阳—惠州—武汉—孝感—信阳—洛阳—徐州—南京—惠州。
三月，人间美好，又想继续玩呀玩。 ​​",惠州市,2024-02-29,iamxiu-,0,0,0.0,0.0
23136,转发微博,惠州市,2024-02-28,直观与知行合一,0,0,0.0,0.0
12491,"娃哈哈集团创始人、董事长宗庆后，因病医治无效，于2024年2月25日10时30分逝世,享年79岁。 一路走好，致敬老一辈几乎无绯闻的实干浙商。 ​#宗庆后逝世# ​​",惠州市,2024-02-25,含糖甜度百分百,0,0,0.0,0.0
8549,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YS22pt ​​,惠州市,2024-02-19,莫梓睿KR,0,0,0.0,0.0
28936,转发微博,惠州市,2024-02-29,小亮文山三七,0,0,0.0,0.0
9518,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YKbZ96 ​​,惠州市,2024-02-20,钦歌,0,0,0.0,0.0
8360,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YSydem ​​,惠州市,2024-02-19,用户6283155646,0,0,0.0,0.0
11889,转发微博,惠州市,2024-02-25,huoposlong,0,0,0.0,0.0
27150,转发微博,惠州市,2024-02-29,Xu国成_,0,0,0.0,0.0
11509,惠州：仲恺无创怀孕亲子鉴定步骤具体流程(2024年1月汇总鉴定指南) #惠州亲子鉴定流程费用##惠州如何做亲子鉴定# http://t.cn/A6YOV6Pq ​​,惠州市,2024-02-25,中检国权基因科技有限公司,0,0,0.0,0.0
13484,转发微博,惠州市,2024-02-26,用户6121175585,0,0,0.0,0.0
12535,转发微博,惠州市,2024-02-25,卡蜜莉,0,0,0.0,0.0
22273,转发微博,惠州市,2024-02-28,狐狸Kreo,0,0,0.0,0.0
26750,@李斯丹妮 (∩ᵒ̴̶̷̤⌔ᵒ̴̶̷̤∩)@李斯丹妮 (∩ᵒ̴̶̷̤⌔ᵒ̴̶̷̤∩)//@爱吃芝士的羊咩咩:晚睡福利，多点发多点发我爱看@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-29,小李的5号咖啡店,0,0,0.0,0.0
9332,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YS4M5S ​​,惠州市,2024-02-19,用户7893470623,0,0,0.0,0.0
22775,@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)//@爱吃芝士的羊咩咩:狠狠期待了，这就去背歌词@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-28,小李的5号咖啡店,0,0,0.0,0.0
14241,【中量鉴定】广州白云区孕期亲子鉴定费用明细详解(2024最新收费公布) #广州哪里做亲子鉴定的##广州个人亲子鉴定费用标准# http://t.cn/A6YlJKZF ​​,惠州市,2024-02-26,中量琼鉴dna科技,0,0,0.0,0.0
13993,转发//@WEIZHONG家居装饰:2024年第一波王炸联名来啦！小唯的好朋友@蓝带啤酒 联合知名解压软件WinRAR，推出了蓝带 X WinRAR联名解压啤酒啦！他们这个联名产品真的超有创意超想要呀！锁@蓝带啤酒 ，转发本博说说你对这个联名产品的感想，3月6日抽一个宝子蓝带 X WinRAR联名解压啤酒一箱,惠州市,2024-02-26,海上圆圈,0,0,0.0,0.0
9749,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YKqn2b ​​,惠州市,2024-02-20,Tonmye,0,0,0.0,0.0
12976,转发微博,惠州市,2024-02-26,oshlh-vivi,0,0,0.0,0.0
26008,2月的珠海。 ​​,惠州市,2024-02-28,刘可爱子,0,0,0.0,0.0
9042,#开年第一弹智造业强省# http://t.cn/A6YSeNII ​​,惠州市,2024-02-19,城中小事1999,0,0,0.0,0.0
9322,《黄坤明同志在广东省高质量发展大会上的讲话实录（2024）》有事搜一搜，没事看一看http://t.cn/A6YoV4O0 ​​,惠州市,2024-02-19,没花我觉得你,0,0,0.0,0.0
10242,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YKqL3Y ​​,惠州市,2024-02-20,kkmisy,0,0,0.0,0.0
10163,#开年第一弹智造业强省# http://t.cn/A6YoTCRw ​​,惠州市,2024-02-20,用户7894780787,0,0,0.0,0.0
12817,@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)//@爱吃芝士的羊咩咩:这也太可爱了吧[亲亲][亲亲][亲亲][亲亲]我要使劲亲[亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲]@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-26,别别别使不得使不得,0,0,0.0,0.0
13498,"收藏！4步自查你的甲状腺健康吗？

#一家三口同患上甲状腺癌#（人民日报） ​ ​​",惠州市,2024-02-26,惠州消防官微,0,0,0.0,0.0
28318,//@惠州市金达嘉电子材料有限公司:转发微博,惠州市,2024-02-29,金达嘉辅料,0,0,0.0,0.0
9120,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YS2wwx,惠州市,2024-02-19,卢金龙-,0,0,0.0,0.0
9343,#2024广东省高质量发展大会# http://t.cn/A6YS3nOz ​​,惠州市,2024-02-19,清弦200412,0,0,0.0,0.0
12679,@惠州交警 刚才在金山汽车城往博罗方向，一出租车闯红灯，可能知道附近没有摄像头，这种情况不知能否处理？ http://t.cn/A6YlMIUi ​​,惠州市,2024-02-26,施猫哥,0,0,0.0,0.0
8314,"我分享了【#2024广东省高质量发展大会#】, 快来看吧！@小米浏览器 | http://t.cn/A6YSmXct ​​",惠州市,2024-02-19,戴Youniverse,0,0,0.0,0.0
11430,"元宵逛花灯咯[爱你][爱你][爱你]（ps：好多人） <img style=""width: auto !important"" src=""http://files.yqt365.com/ddww.png""> 惠州·惠州商业步行街 ​​",惠州市,2024-02-24,我是左耳旁的陈,0,0,0.0,0.0
11500,#元宵节快乐##汤圆##惠州西湖花灯# 花灯和汤圆是元宵节的标配～ ​​,惠州市,2024-02-24,南柳2010,0,0,0.0,0.0
28310,@卡卡罗特_根管陈 @疯帽子crystal @山医大口腔冯瑞明 [嘻嘻],惠州市,2024-02-29,惘途的喵咪君呀,0,0,0.0,0.0
25777,@李斯丹妮 (´•༝•`)//@爱吃芝士的羊咩咩:狠狠期待了，这就去背歌词@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-28,小李的5号咖啡店,0,0,0.0,0.0
16896,团粉站姐说是假的[傻眼] ​​,惠州市,2024-02-27,是我吧就是我吧,0,0,0.0,0.0
13192,【中量鉴定】广州海珠区个人亲子鉴定费用明细详解(2024最新收费公布) #广州哪个地方可以做亲子鉴定##广州隐私亲子鉴定收费标准# http://t.cn/A6YlcCfJ ​​,惠州市,2024-02-26,中量琼鉴dna科技,0,0,0.0,0.0
8403,<metacharset http://t.cn/A6YS3QL5 ​​,惠州市,2024-02-19,清弦200412,0,0,0.0,0.0
9729,黄坤明同志在广东省高质量发展大会上的讲话实录（2024） http://t.cn/A6YoTSg0 ​​,惠州市,2024-02-20,用户7894780787,0,0,0.0,0.0
22921,广州:黄埔区怀孕期间亲子鉴定中心在哪里(10家正规亲子鉴定中心地址一览) #广州哪间医院可做亲子鉴定##广州亲子鉴定去哪里做正规#   ​​,惠州市,2024-02-28,中检国权基因科技有限公司,0,0,0.0,0.0
25203,@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)//@爱吃芝士的羊咩咩:狠狠期待了，这就去背歌词@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-28,小李的5号咖啡店,0,0,0.0,0.0
16240,"#彩礼不超3.9万子女可优先入学#
笑吐了[打脸]这词条没有十年脑栓想不出来那种 ​​",惠州市,2024-02-27,chi吃-la拉-m面,0,0,0.0,0.0
13976,#林俊杰[超话]# 来发帖子啦，希望深圳能抢到票#林俊杰[超话]# ​​,惠州市,2024-02-26,爱吃草莓冰糖葫芦鸭,0,0,0.0,0.0
15466,"﻿阳山亲子鉴定可以咨询阳山万核基因亲子鉴定咨询处，电话：4001789198，地址位于清远市阳山县光明路64号。服务范围清城区、清新区、佛冈县、阳山县、连山壮族瑶族自治县、连南瑶族自治县、英德市、连州市 
阳山地区各种类型的亲子鉴定的价格以下：  
阳山无创亲子鉴定价格是4000-4500元； 
阳山司法亲子鉴定：2400元起； 
阳山个人亲子鉴定价格是2000元； 
阳山旁系亲缘鉴定价格是2800-4200元。 
1、个人隐私亲子鉴定，价格费用收取2000-2600元一次。 
2、孕期胎儿亲子鉴定，价格费用收取4000-4500元一次。 
3、补办出生证亲子鉴定，价格费用收取执行阳山当地物价局标准。#阳山亲子鉴定 http://t.cn/A6YjJzpj",惠州市,2024-02-27,中鉴基因,0,0,0.0,0.0
22747,@李斯丹妮 (´•༝•`)@李斯丹妮 (´•༝•`)//@爱吃芝士的羊咩咩:狠狠期待了，这就去背歌词@李斯丹妮 #李斯丹妮2024巡演官宣##李斯丹妮广州演唱会#,惠州市,2024-02-28,小李的5号咖啡店,0,0,0.0,0.0
13382,2.26书📖📖局✏️记录 ​​,惠州市,2024-02-26,阮阮相许JC-T,0,0,0.0,0.0
